Country,BR,Full Downtier,Downtier,Total Downtier,Uptier,Full Uptier,Total Uptier,Count
China,4.0,0.09472438271883102,0.25477737622081825,0.3495017589396493,0.4070796194321524,0.2434186216281983,0.6504982410603507,332871
China,4.3,0.25657176222155664,0.40994666352032866,0.6665184257418852,0.2451330084134288,0.08834856584468587,0.33348157425811464,330543
China,4.7,0.4134767073211665,0.24724384461172766,0.6607205519328941,0.08910933385410151,0.25017011421300434,0.33927944806710586,327721
China,5.0,0.33247984243244905,0.11982930181982315,0.4523091442522722,0.3364149278841222,0.21127592786360558,0.5476908557477278,243705
China,5.3,0.09736670134165533,0.2733522712117575,0.3707189725534128,0.17167120108826117,0.457609826358326,0.6292810274465872,299928
China,5.7,0.19817886037365512,0.12446065598735306,0.3226395163610082,0.3317645523172757,0.3455959313217161,0.6773604836389918,413697
China,6.0,0.13647676881197435,0.36379491773861367,0.5002716865505881,0.37896165376265994,0.12076665968675203,0.499728313449412,377273
China,6.3,0.35987634412831265,0.37487971346239063,0.7347560575907033,0.11946583600126907,0.14577810640802766,0.2652439424092967,381381
China,6.7,0.48177327285838484,0.1535304385332354,0.6353037113916202,0.1873454148442186,0.17735087376416117,0.36469628860837977,296762
China,7.0,0.2352886497317228,0.2871108173287958,0.5223994670605185,0.2717939713803236,0.20580656155915783,0.4776005329394814,193643
China,7.3,0.28874658523158103,0.2733424740062115,0.5620890592377925,0.20697911148504772,0.23093182927715974,0.4379109407622075,192546
China,7.7,0.2493391193943586,0.18880340341668167,0.43814252281104027,0.21065273211358618,0.3512047450753735,0.5618574771889597,211082
China,8.0,0.14210173504389312,0.15854649960421316,0.3006482346481063,0.2643321186362113,0.43501964671568244,0.6993517653518937,280454
China,8.3,0.14974758615579944,0.2496623817494182,0.39940996790521766,0.410877201254155,0.18971283084062734,0.6005900320947823,296933
China,8.7,0.22260223584132313,0.36634347158956126,0.5889457074308844,0.1691504343465584,0.2419038582225572,0.41105429256911563,333029
China,9.0,0.4146644868993036,0.19146152042172382,0.6061260073210274,0.2738111827503815,0.1200628099285911,0.3938739926789726,294221
China,9.3,0.25911802722183636,0.37056748191114036,0.6296855091329767,0.16248924788062502,0.2078252429863983,0.3703144908670233,217399
China,9.7,0.47150298489991804,0.2067482149127941,0.6782511998127121,0.2644328690155683,0.057315931171719535,0.3217488001872878,170860
China,10.0,0.21262060538939817,0.2719437104627997,0.48456431585219784,0.05894390908926755,0.4564917750585346,0.5154356841478022,166141
China,10.3,0.2646900301123648,0.05737167094332548,0.32206170105569026,0.4443155588362801,0.23362274010802958,0.6779382989443097,170694
China,10.7,0.03859842736929232,0.2989259602309678,0.3375243876002601,0.15717635930079027,0.5052992530989496,0.66247561239974,253715
China,11.0,0.19693491763435053,0.10354909740543011,0.3004840150397806,0.3328953655040612,0.3666206194561582,0.6995159849602194,385112
China,11.3,0.12894234811006564,0.4145309923367931,0.5434733404468587,0.45652665955314126,0.0,0.45652665955314126,309270
China,11.7,0.47589386470273803,0.524106135297262,1.0,0.0,0.0,0.0,269392
China,12.0,1.0,0.0,1.0,0.0,0.0,0.0,141190
France,1.0,1.4321312977973821e-05,0.0002864262595594764,0.0003007475725374502,0.1127851134725365,0.8869141389549261,0.9996992524274626,209478
France,1.3,0.00023084736372310627,0.09089999692203515,0.09113084428575825,0.7148150143125366,0.19405414140170518,0.9088691557142418,259912
France,1.7,0.08376588382119356,0.6587141195824824,0.7424800034036759,0.17882417177218063,0.0786958248241434,0.257519996596324,282048
France,2.0,0.6564216893436454,0.1782018351216996,0.834623524465345,0.07842195079725686,0.0869545247373981,0.16537647553465495,283033
France,2.3,0.25670035932044666,0.11296709113303,0.36966745045347665,0.12525829338056413,0.5050742561659592,0.6303325495465234,196482
France,2.7,0.13619768176769814,0.151016450981475,0.2872141327491732,0.6089378961643012,0.10384797108652566,0.7127858672508268,162969
France,3.0,0.1309367368762669,0.527971228073909,0.6589079649501759,0.09003995509706801,0.25105207995275614,0.34109203504982416,187961
France,3.3,0.4446864189564625,0.07583660447025506,0.5205230234267175,0.21144987542793642,0.268027101145346,0.4794769765732824,223164
France,3.7,0.07943488770505269,0.22148271573067987,0.3009176034357326,0.28074440872075285,0.41833798784351456,0.6990823965642674,213055
France,4.0,0.19341643064134673,0.24516848313938952,0.4385849137807363,0.3653262068032676,0.19608887941599618,0.5614150862192637,243971
France,4.3,0.28253999744923264,0.42101359936892124,0.7035535968181539,0.22597909315496856,0.07046731002687753,0.2964464031818461,211701
France,4.7,0.4881908309141699,0.26203647915867884,0.7502273100728487,0.0817111245001917,0.16806156542695952,0.24977268992715124,182570
France,5.0,0.3690532211156454,0.11508227325675582,0.4841354943724012,0.2366985782502372,0.27916592737736157,0.5158645056275988,129629
France,5.3,0.09466877351965021,0.1947125605244287,0.2893813340440789,0.2296469752064018,0.4809716907495193,0.710618665955921,157581
France,5.7,0.16114936371132504,0.1900620269851524,0.35121139069647744,0.3980651362125199,0.2507234730910027,0.6487886093035226,190401
France,6.0,0.1974885533259478,0.4136192227721962,0.611107776098144,0.260520298404833,0.12837192549702306,0.38889222390185607,183241
France,6.3,0.421661678145828,0.2655858823005797,0.6872475604464077,0.1308680026259277,0.1818844369276646,0.31275243955359233,179746
France,6.7,0.22032685801845212,0.10856652312975092,0.32889338114820305,0.150889144270754,0.520217474581043,0.6711066188517969,216669
France,7.0,0.08751832367232437,0.12163569935039326,0.20915402302271763,0.4193609596023484,0.37148501737493395,0.7908459769772824,268778
France,7.3,0.11363731160669596,0.39178507869417717,0.5054223903008731,0.34705731049441074,0.1475202992047161,0.49457760969912684,287696
France,7.7,0.3578947034187573,0.3170359974471247,0.674930700865882,0.13475942960382803,0.19030986953029,0.32506929913411803,314939
France,8.0,0.3779062945903085,0.16063297894485848,0.538539273535167,0.22684899568905156,0.23461173077578149,0.46146072646483305,264211
France,8.3,0.2261409351272146,0.3193605967763421,0.5455015319035567,0.33028906354069537,0.12420940455574797,0.45449846809644334,187675
France,8.7,0.327757331831331,0.33897313347952335,0.6667304653108543,0.12747515954218092,0.20579437514696475,0.33326953468914566,182867
France,9.0,0.4326797568109002,0.16271472745928817,0.5953944842701884,0.26268471273113086,0.14192080299868076,0.4046055157298116,143263
France,9.3,0.21338667008412437,0.34448889173677033,0.5578755618208947,0.18611718828666368,0.2560072498924416,0.4421244381791053,109243
France,9.7,0.4040173059787218,0.2182786348459961,0.622295940824718,0.3002458479607502,0.07745821121453186,0.37770405917528205,93147
France,10.0,0.28480977195046786,0.391760519975346,0.6765702919258139,0.10106740628677088,0.22236230178741526,0.32342970807418614,71388
France,10.3,0.4859853684814152,0.125375779797383,0.6113611482787982,0.2758440926546996,0.11279475906650216,0.3886388517212018,57547
France,10.7,0.13112221717401182,0.28848705134029984,0.4196092685143117,0.11796456156292594,0.46242616992276236,0.5803907314856883,55025
France,11.0,0.1617666540981769,0.06614762200776529,0.22791427610594217,0.25930153165730824,0.5127841922367495,0.7720857238940577,98129
France,11.3,0.07891313597957571,0.3093428970883229,0.38825603306789863,0.6117439669321014,0.0,0.6117439669321014,82255
France,11.7,0.3358455202998786,0.6641544797001214,1.0,0.0,0.0,0.0,75764
France,12.0,1.0,0.0,1.0,0.0,0.0,0.0,50319
Germany,1.0,1.8897293907512445e-05,0.0003366517914634624,0.00035554908537097486,0.11133375700599674,0.8883106939086323,0.999644450914629,1428776
Germany,1.3,0.0002612731771307208,0.08640537538328666,0.08666664856041738,0.6894119180764645,0.22392143336311812,0.9133333514395826,1840985
Germany,1.7,0.07876424055647104,0.6284447688236785,0.7072090093801495,0.20411926416529344,0.08867172645455698,0.2927909906198504,2019584
Germany,2.0,0.6177878741563321,0.20065789793917704,0.8184457720955092,0.08716806965657493,0.09438615824791596,0.18155422790449088,2054422
Germany,2.3,0.2555868311736623,0.11102982205964412,0.36661665323330644,0.12022382044764089,0.5131595263190526,0.6333833467666935,1612900
Germany,2.7,0.13566841391139128,0.14690264950381937,0.28257106341521065,0.6270345905970001,0.09039434598778924,0.7174289365847893,1319983
Germany,3.0,0.11824519830305588,0.5047140385721228,0.6229592368751787,0.07276041244254947,0.30428035068227177,0.37704076312482127,1639889
Germany,3.3,0.41097567091557935,0.059246933975263254,0.4702226048908426,0.2477676698311309,0.2820097252780265,0.5297773951091573,2013927
Germany,3.7,0.06123243889021176,0.25607095057845947,0.3173033894686712,0.2914605383080574,0.3912360722232714,0.6826966105313288,1948624
Germany,4.0,0.19687275232278884,0.22408101442419417,0.42095376674698304,0.3007905511052999,0.2782556821477171,0.5790462332530171,2534561
Germany,4.3,0.2558702472622032,0.34346217542443286,0.5993324226866361,0.3177303993209795,0.08293717799238445,0.400667577313364,2219668
Germany,4.7,0.37592344765626,0.3477597117945876,0.7236831594508476,0.09077573054805774,0.1855411100010947,0.2763168405491524,2027998
Germany,5.0,0.4513574848866128,0.11781786112451537,0.5691753460111282,0.2408138893404381,0.19001076464843375,0.4308246539888718,1562522
Germany,5.3,0.09804932478675725,0.20040797739613486,0.2984573021828921,0.15812905613950057,0.5434136416776073,0.7015426978171079,1877555
Germany,5.7,0.11521151315980842,0.09090600119352094,0.20611751435332937,0.31240027838615636,0.48148220726051427,0.7938824856466706,3265967
Germany,6.0,0.08767672162014825,0.3013027950026253,0.3889795166227735,0.4643783787295593,0.14664210464766714,0.6110204833772264,3386258
Germany,6.3,0.29538404972626814,0.4552562020317824,0.7506402517580506,0.14376148993517868,0.10559825830677078,0.24935974824194945,3454110
Germany,6.7,0.5248993431518962,0.16575350604942482,0.6906528492013211,0.12175222693471108,0.1875949238639679,0.30934715079867897,2995822
Germany,7.0,0.2544040715471746,0.1868694243058128,0.44127349585298736,0.2879270162668228,0.27079948788018976,0.5587265041470126,1951887
Germany,7.3,0.206528896934296,0.318218185174343,0.5247470821086391,0.29928876663493925,0.17596415125642167,0.4752529178913609,1766087
Germany,7.7,0.3214378656563698,0.3023169223008276,0.6237547879571974,0.17774452827361292,0.19850068376918972,0.37624521204280265,1748397
Germany,8.0,0.2966654393771356,0.17442178947793796,0.47108722885507354,0.19478993143642265,0.33412283970850376,0.5289127711449264,1781704
Germany,8.3,0.21926220688827977,0.2448665982283652,0.464128805116645,0.4200192615013388,0.11585193338201624,0.535871194883355,1417335
Germany,8.7,0.25352890513540344,0.43487770187791885,0.6884066070133223,0.11995026696442203,0.19164312602225567,0.3115933929866777,1368909
Germany,9.0,0.48998922581425763,0.13515141887548449,0.6251406446897421,0.2159298270450993,0.15892952826515855,0.3748593553102578,1214941
Germany,9.3,0.19787901976970493,0.3161489747591302,0.5140279945288351,0.23269322310663348,0.25327878236453144,0.4859720054711649,829805
Germany,9.7,0.36262028966276044,0.2668972247332963,0.6295175143960567,0.2905086929237472,0.07997379268019605,0.37048248560394326,723462
Germany,10.0,0.33917984840633425,0.369185908639785,0.7083657570461193,0.10163274985288563,0.1900014931009951,0.29163424295388074,569285
Germany,10.3,0.49573661604070207,0.1364707436332287,0.6322073596739308,0.25513080274271804,0.11266183758335122,0.3677926403260693,423959
Germany,10.7,0.12870375313651167,0.24061048529176232,0.369314238428274,0.10624988877618209,0.5244358727955439,0.6306857615717261,449544
Germany,11.0,0.1010213745220479,0.04460948488578649,0.14563085940783438,0.22018671652747607,0.6341824240646895,0.8543691405921656,1070714
Germany,11.3,0.049622408833212645,0.24492986850539558,0.2945522773386082,0.7054477226613918,0.0,0.7054477226613918,962549
Germany,11.7,0.2577184802986494,0.7422815197013506,1.0,0.0,0.0,0.0,914785
Germany,12.0,1.0,0.0,1.0,0.0,0.0,0.0,679028
Israel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Israel,3.3,0.0,0.0,0.0,0.0,1.0,1.0,165
Israel,3.7,0.0,0.0,0.0,0.36666666666666664,0.6333333333333333,1.0,450
Israel,4.0,0.0,0.1697530864197531,0.1697530864197531,0.2932098765432099,0.5370370370370371,0.830246913580247,972
Israel,4.3,0.13738551207327226,0.2373022481265612,0.37468776019983346,0.43463780183180684,0.1906744379683597,0.6253122398001665,1201
Israel,4.7,0.2743022136669875,0.5024061597690087,0.7767083734359962,0.22040423484119345,0.0028873917228103944,0.22329162656400384,1039
Israel,5.0,0.02565993216339773,0.01125694342034115,0.03691687558373888,0.0001474708745022858,0.9629356535417588,0.9630831244162611,20343
Israel,5.3,0.003018241248418389,3.954027836355968e-05,0.0030577815267819487,0.2581848376212569,0.7387573808519612,0.9969422184732181,75872
Israel,5.7,1.2565392396262214e-05,0.08204782388346017,0.08206038927585643,0.23476760306763114,0.6831720076565124,0.9179396107241435,238751
Israel,6.0,0.06323295383016292,0.1809316603774803,0.2441646142076432,0.5265098082255456,0.22932557756681118,0.7558353857923568,309791
Israel,6.3,0.17121500922497954,0.4982344244468067,0.6694494336717862,0.21701000696455408,0.11354055936365968,0.3305505663282138,327372
Israel,6.7,0.4493023896425866,0.19569726602851042,0.6449996556710971,0.10238964258659872,0.25261070174230427,0.355000344328903,363025
Israel,7.0,0.25196484557874277,0.1318290797145654,0.38379392529330814,0.3252422363773071,0.2909638383293847,0.6162060747066918,281956
Israel,7.3,0.13851107119700098,0.3417277178652079,0.48023878906220885,0.3057118582171311,0.21404935272066003,0.5197612109377912,268354
Israel,7.7,0.2978002065350817,0.2664140184063026,0.5642142249413843,0.1865343023595659,0.24925147269904982,0.4357857750586157,307938
Israel,8.0,0.2745873107252353,0.19225697187152746,0.46684428259676275,0.2568982367825633,0.27625748062067396,0.5331557174032373,298772
Israel,8.3,0.24481002407995398,0.32712084727342466,0.5719308713533786,0.3517719010377821,0.07629722760883927,0.4280691286466214,234635
Israel,8.7,0.3580879334154443,0.38507259358787743,0.7431605270033217,0.08351994924047326,0.173319523756205,0.25683947299667825,214344
Israel,9.0,0.5035537578319942,0.10921780722465241,0.6127715650566465,0.22664738791173258,0.16058104703162082,0.3872284349433534,163911
Israel,9.3,0.15727928450313206,0.32638394700543827,0.4836632315085703,0.23124500320673327,0.28509176528469643,0.5163367684914297,113823
Israel,9.7,0.35070660536774634,0.24847775396727997,0.5991843593350263,0.30633726363885244,0.09447837702612127,0.4008156406649737,105929
Israel,10.0,0.325944546951816,0.40184265600039626,0.7277872029522123,0.12393347615568462,0.14827932089210308,0.27221279704778767,80753
Israel,10.3,0.4985175057225815,0.1537492510715438,0.6522667567941254,0.18395219147988262,0.16378105172599206,0.3477332432058747,65093
Israel,10.7,0.16902550244891065,0.20222935314980578,0.3712548555987164,0.18005404492484378,0.4486910994764398,0.6287451444012836,59210
Israel,11.0,0.0749194431409354,0.06670420772720163,0.14162365086813705,0.16622555920538087,0.692150789926482,0.8583763491318629,159825
Israel,11.3,0.07210637736640266,0.17968765852107865,0.2517940358874813,0.7482059641125187,0.0,0.7482059641125187,147851
Israel,11.7,0.19365114075369924,0.8063488592463007,1.0,0.0,0.0,0.0,137190
Israel,12.0,1.0,0.0,1.0,0.0,0.0,0.0,110623
Italy,1.0,8.606222298721976e-05,0.00031965968538110194,0.0004057219083683217,0.10918222446257216,0.8904120536290595,0.9995942780916317,162673
Italy,1.3,0.00025320400451871763,0.08648377546647969,0.0867369794709984,0.7052997545868879,0.20796326594211367,0.9132630205290015,205368
Italy,1.7,0.06968568659685412,0.5683065683693447,0.6379922549661988,0.16756973080710785,0.1944380142266933,0.3620077450338012,254873
Italy,2.0,0.5342761345151545,0.15753558558060102,0.6918117200957555,0.18279498500592017,0.12539329489832426,0.30818827990424447,271107
Italy,2.3,0.1805564363049112,0.20950701992466422,0.3900634562295754,0.14371715685652806,0.4662193869138965,0.6099365437704246,236541
Italy,2.7,0.23615327065394018,0.16199589232360104,0.3981491629775412,0.5255157230606478,0.076335113961811,0.6018508370224588,209851
Italy,3.0,0.1561509558762735,0.5065547113997777,0.6627056672760512,0.07358088431187014,0.26371344841207867,0.3372943327239488,217706
Italy,3.3,0.44030455596235774,0.06395755061625868,0.5042621065786164,0.2292234781185245,0.26651441530285913,0.49573789342138364,250463
Italy,3.7,0.06728014985677926,0.2411316538846002,0.30841180374137944,0.28035985787126094,0.4112283383873596,0.6915881962586206,238094
Italy,4.0,0.19897621448895636,0.23134641311166332,0.4303226276006197,0.3393360296946319,0.23034134270474843,0.5696773723993803,288537
Italy,4.3,0.26129811362115063,0.3832688099646524,0.644566923585803,0.2601629198748938,0.09527015653930315,0.35543307641419697,255463
Italy,4.7,0.43241178289095966,0.2935211765225456,0.7259329594135053,0.10748575718765181,0.1665812833988429,0.2740670405864947,226430
Italy,5.0,0.46893719704506487,0.17172208933951413,0.640659286384579,0.266134665453083,0.09320604816233799,0.35934071361542097,141729
Italy,5.3,0.23341996988500677,0.3617539585870889,0.5951739284720957,0.12669396836966634,0.278132103158238,0.40482607152790434,104267
Italy,5.7,0.28897690881510196,0.10120589001425004,0.39018279882935203,0.22217795688215375,0.3876392442884942,0.609817201170648,130526
Italy,6.0,0.11630363966121393,0.2553221461147013,0.3716257857759152,0.4454667112746738,0.182907502949411,0.6283742142240848,113582
Italy,6.3,0.23919498515341472,0.41732926426921807,0.6565242494226328,0.17135433850214452,0.1721214120752227,0.34347575057736723,121240
Italy,6.7,0.39355802213700675,0.1615939267129734,0.5551519488499801,0.16231730746793402,0.2825307436820858,0.4448480511500198,128563
Italy,7.0,0.18630114874498938,0.1871351322267359,0.37343628097172527,0.32572883879009623,0.3008348802381785,0.6265637190282747,111513
Italy,7.3,0.18610873287671234,0.3239422802511416,0.510051013127854,0.2991848601598174,0.19076412671232876,0.48994898687214616,112128
Italy,7.7,0.31552019179819496,0.29140643323112203,0.606926625029317,0.1858045013507527,0.20726887361993032,0.393073374970683,115121
Italy,8.0,0.3104249176444461,0.19793093237591147,0.5083558500203575,0.220796165377355,0.27084798460228743,0.49164414997964245,108068
Italy,8.3,0.25023397285914833,0.2791413196069256,0.529375292466074,0.34241927936359384,0.12820542817033223,0.47062470753392605,85480
Italy,8.7,0.2797959662288931,0.3432223264540338,0.6230182926829269,0.1285060975609756,0.24847560975609756,0.37698170731707314,85280
Italy,9.0,0.37793099886375375,0.1415013944840409,0.5194323933477947,0.2736029335812416,0.20696467307096375,0.4805676066522053,77448
Italy,9.3,0.15812483767639166,0.3057455342971748,0.4638703719735665,0.23127867717080772,0.3048509508556258,0.5361296280264335,69306
Italy,9.7,0.35350249403600087,0.2674040338321405,0.6209065278681414,0.3524681781025307,0.02662529402932786,0.37909347213185857,59943
Italy,10.0,0.3593543324739379,0.47366887120277995,0.8330232036767178,0.03578074206927474,0.1311960542540074,0.16697679632328216,44605
Italy,10.3,0.674886603207053,0.05098064268830256,0.7258672458953556,0.18692902319044272,0.08720373091420175,0.27413275410464444,31306
Italy,10.7,0.06438599322252703,0.23608197514926577,0.3004679683717928,0.11013393577537518,0.589398095852832,0.6995320316282072,24788
Italy,11.0,0.08710536891773217,0.040635279758272184,0.12774064867600435,0.21746572793712696,0.6547936233868688,0.8722593513239957,67183
Italy,11.3,0.04451256297793938,0.2382155842885327,0.2827281472664721,0.7172718527335279,0.0,0.7172718527335279,61331
Italy,11.7,0.24931315165270218,0.7506868483472978,1.0,0.0,0.0,0.0,58601
Italy,12.0,1.0,0.0,1.0,0.0,0.0,0.0,43991
Japan,1.0,1.2111156191525825e-05,0.0003875569981288264,0.00039966815432035223,0.1152739846309428,0.8843263472147369,0.9996003318456796,165137
Japan,1.3,0.00029789472214335254,0.08860506141751341,0.08890295613965676,0.6797352460656951,0.23136179779464813,0.9110970438603433,214841
Japan,1.7,0.0746949185795566,0.5730233470669021,0.6477182656464586,0.19504021973710026,0.15724151461644104,0.35228173435354126,254850
Japan,2.0,0.5545281944180748,0.1887450161382191,0.7432732105562938,0.15216631858743118,0.10456047085627491,0.2567267894437061,263350
Japan,2.3,0.16980790450910258,0.13689921050563852,0.3067071150147411,0.09406973923797225,0.5992231457472866,0.6932928849852589,292719
Japan,2.7,0.14865306001320602,0.1021463494253897,0.2507994094385957,0.6506710587816332,0.09852953177977104,0.7492005905614043,269574
Japan,3.0,0.09227078069605195,0.5877638007412223,0.6800345814372742,0.0890036390931085,0.23096177946961727,0.31996541856272576,298426
Japan,3.3,0.5097160591768592,0.0771850599062539,0.5869011190831132,0.2002929202228286,0.2128059606940582,0.4130988809168868,344121
Japan,3.7,0.12669210589077032,0.32876222275220607,0.4554543286429764,0.34930121631290245,0.19524445504412116,0.5445456713570236,209650
Japan,4.0,0.287922903081621,0.30591051310221523,0.5938334161838362,0.170990905938919,0.2351756778772448,0.4061665838161638,239387
Japan,4.3,0.3546604546643291,0.19824004029406922,0.5529004949583983,0.2726533063414729,0.1744461987001288,0.4470995050416017,206482
Japan,4.7,0.20637065345077063,0.28383590374444784,0.49020655719521844,0.18160093170050468,0.32819251110427683,0.5097934428047814,198347
Japan,5.0,0.30619870445608366,0.19590886593676746,0.5021075703928511,0.3540500704336428,0.14384235917350607,0.49789242960714886,183861
Japan,5.3,0.20683200211310873,0.37379056106482306,0.5806225631779318,0.1518624641833811,0.2675149726386871,0.4193774368220682,174151
Japan,5.7,0.3313211926259963,0.13460814153526676,0.46592933416126303,0.23712043323798568,0.29695023260075126,0.534070665838737,196474
Japan,6.0,0.1607661726623953,0.28319939698248087,0.44396556964487616,0.35465575723681814,0.2013786731183057,0.5560344303551239,164506
Japan,6.3,0.24066411476332905,0.30138804944700154,0.5420521642103306,0.1711324975075033,0.2868153382821661,0.4579478357896694,193581
Japan,6.7,0.2816910248796574,0.15994824181501277,0.4416392666946702,0.26807070399822325,0.2902900293071066,0.5583607333053299,207117
Japan,7.0,0.18932341225618782,0.31730302147090256,0.5066264337270904,0.3436030197564307,0.14977054651647892,0.4933735662729096,174981
Japan,7.3,0.33034062174624423,0.3577212553919381,0.6880618771381823,0.15592443849471962,0.15601368436709803,0.31193812286181766,168075
Japan,7.7,0.47040966419428537,0.20504334491284074,0.6754530091071261,0.2051607047851532,0.11938628610772072,0.3245469908928739,127812
