Country,BR,Full Downtier,Downtier,Total Downtier,Uptier,Full Uptier,Total Uptier,Count
Britain,1.0,4.75873227372228e-05,0.000594841534215285,0.0006424288569525078,0.0753188350623394,0.9240387360807081,0.9993575711430475,84056
Britain,1.3,0.0005322376334585865,0.06739192914852624,0.06792416678198482,0.8267885845672376,0.1052872486507776,0.9320758332180152,93943
Britain,1.7,0.056084121753304274,0.6880603096984516,0.7441444314517558,0.08762092059104921,0.168234647957195,0.2558555685482442,112884
Britain,2.0,0.5866921473245309,0.07471220956582167,0.6614043568903526,0.1434495573616944,0.19514608574795297,0.3385956431096474,132388
Britain,2.3,0.09107902539641614,0.17487430707747842,0.2659533324738946,0.237895725519807,0.49615094200629845,0.7340466675261055,108598
Britain,2.7,0.10974792246968944,0.14929901411218086,0.2590469365818703,0.31137527305509644,0.42957779036303323,0.7409530634181296,173042
Britain,3.0,0.14115789358656336,0.2943963020839025,0.4355541956704658,0.4061533586126258,0.15829244571690834,0.5644458043295342,183022
Britain,3.3,0.243722718534434,0.33624335632703833,0.5799660748614723,0.1310460251046025,0.28898790003392516,0.42003392513852766,221075
Britain,3.7,0.24491214660134358,0.09545099615507534,0.34036314275641893,0.21049232827156306,0.44914452897201806,0.6596368572435811,303517
Britain,4.0,0.08329116689858206,0.18367698977655622,0.2669681566751383,0.3919264694044183,0.34110537392044343,0.7330318433248617,347828
Britain,4.3,0.15675190272195968,0.3344742304464956,0.4912261331684553,0.2911029653510773,0.21767090148046736,0.5087738668315447,407574
Britain,4.7,0.2690998027987185,0.23420563810110365,0.5033054408998221,0.175126187106313,0.32156837199386484,0.49669455910017785,506589
Britain,5.0,0.2924937628810066,0.21871086392726483,0.5112046268082714,0.4015989705055764,0.08719640268615211,0.4887953731917285,405636
Britain,5.3,0.27002340566057836,0.49581954813987394,0.7658429538004523,0.1076538640645497,0.126503182134998,0.2341570461995477,328553
Britain,5.7,0.5478843443838685,0.11895833263265519,0.6668426770165237,0.13978697142242147,0.19337035156105487,0.33315732298347633,297331
Britain,6.0,0.1933568765511737,0.22721209669483836,0.42056897324601206,0.31430742486032603,0.2651236018936619,0.5794310267539879,182926
Britain,6.3,0.27091168629700363,0.3747580156303978,0.6456697019274014,0.31611469244356954,0.038215605629029,0.3543302980725985,153419
Britain,6.7,0.4268659375904849,0.3600686014655768,0.7869345390560617,0.04352926327668515,0.1695361976672532,0.21306546094393836,134691
Britain,7.0,0.41169779286926994,0.04977079796264856,0.4614685908319185,0.19384550084889643,0.34468590831918505,0.5385314091680815,117800
Britain,7.3,0.06514589213093624,0.2537278606191249,0.31887375275006113,0.45116558145736574,0.22996066579257315,0.6811262472499389,89998
Britain,7.7,0.20382205401931555,0.36242569220058196,0.5662477462198975,0.18472963564632167,0.24902261813378082,0.4337522537801025,112034
Britain,8.0,0.21490647725708964,0.10953857879304323,0.32444505605013285,0.1476621960643174,0.5278927478855497,0.6755549439498671,188938
Britain,8.3,0.08448553875043374,0.11388973935051946,0.1983752781009532,0.4071561243442941,0.3944685975547527,0.8016247218990469,244965
Britain,8.7,0.09341391548918503,0.3339549989955133,0.4273689144846983,0.32354851670796225,0.24908256880733945,0.5726310855153017,298660
Britain,9.0,0.28294912311559217,0.27413205181305994,0.5570811749286522,0.21103949525954757,0.23187932981180034,0.44291882507134794,352498
Britain,9.3,0.27049171150088736,0.2082369934106292,0.47872870491151653,0.22880008509637725,0.2924712099921062,0.5212712950884835,357242
Britain,9.7,0.2592526764804282,0.2848534905765585,0.5441061670569867,0.36412331325973013,0.09177051968328315,0.4558938329430133,286944
Britain,10.0,0.37325728481206305,0.47712836156231303,0.8503856463743761,0.12025134371161232,0.02936300991401159,0.14961435362562392,218983
Britain,10.3,0.5970286563241051,0.15046998657181224,0.7474986428959173,0.03674180737693209,0.21575954972715064,0.2525013571040827,175005
Britain,10.7,0.25460469703268973,0.062169452850802984,0.31677414988349273,0.3650787511964961,0.3181470989200112,0.6832258501165073,103427
Britain,11.0,0.050131761550576165,0.29438960876954984,0.344521370320126,0.25654519655081004,0.39893343312906393,0.655478629679874,128262
Britain,11.3,0.18749006911893223,0.1633878207674585,0.35087788988639074,0.254071661237785,0.39505044887582424,0.6491221101136093,201392
Britain,11.7,0.07963725779673077,0.12383769053162498,0.20347494832835575,0.19255250661929493,0.6039725450523493,0.7965250516716442,413186
Britain,12.0,0.06192371600385813,0.09628382671331599,0.15820754271717413,0.3020100277499767,0.5397824295328492,0.8417924572828259,826307
Britain,12.3,0.09545829218924162,0.2994206032013803,0.39487889539062193,0.5351543518350765,0.06996675277430162,0.6051211046093782,833453
Britain,12.7,0.31930890381950533,0.5707007054012522,0.8900096092207574,0.07461412772970324,0.03537626304953931,0.10999039077924255,781541
Britain,13.0,0.5529252503514466,0.07229014238854743,0.625215392739994,0.03427440849124669,0.3405101987687593,0.374784607260006,806666
Britain,13.3,0.16169587400177463,0.07666370896184561,0.23835958296362025,0.7616404170363797,0.0,0.7616404170363797,360640
Britain,13.7,0.0914509502986842,0.9085490497013158,1.0,0.0,0.0,0.0,302326
Britain,14.0,1.0,0.0,1.0,0.0,0.0,0.0,274678
China,1.0,6.133338785190031e-05,0.0006746672663709034,0.0007360006542228038,0.054995604440537284,0.94426839490524,0.9992639993457773,48913
China,1.3,0.0006433124744137085,0.05243971382342047,0.05308302629783418,0.9003840380529076,0.04653293564925824,0.9469169737021658,51297
China,1.7,0.04378183948828958,0.7517293012809037,0.7955111407691933,0.03885027912957146,0.16563858010123533,0.20448885923080679,61441
