Country,BR,Weighted,Count
Japan,2.3,-0.25218514721624374,110307
Japan,2.7,-0.3015740508154017,189529
Japan,3.0,-0.011111252557311524,190360
Japan,3.3,-0.001697828942661931,264352
Japan,3.7,-0.3680590998045517,366079
Japan,4.0,-0.2605342795950381,355477
Japan,4.3,0.21390810483975828,391104
Japan,4.7,0.1572027457377291,402230
Japan,5.0,-0.08998179563813384,312172
Japan,5.3,0.0630397945588233,286923
Japan,5.7,0.3476116342727302,265205
Japan,6.0,0.10542973005219725,200628
Japan,6.3,0.14127311483574176,127096
Japan,6.7,0.41725819738192194,86731
Japan,7.0,0.08003920450134296,86523
Japan,7.3,-0.23102596944799483,53384
Japan,7.7,-0.02996822900392984,72680
Japan,8.0,-0.10366248530814326,113258
Japan,8.3,-0.1212919457925849,123027
Japan,8.7,-0.06468501023886469,150862
Japan,9.0,-0.019377727890138117,182651
Japan,9.3,-0.2590600671410963,256947
Japan,9.7,-0.14458136955762532,268074
Japan,10.0,0.12049737826366018,272684
Japan,10.3,-0.0063580517336656005,444222
Japan,10.7,-0.055015126093305076,496801
Japan,11.0,-0.01059773965470393,615660
Japan,11.3,0.15049842751020448,617157
Japan,11.7,0.22296272376421425,438623
Japan,12.0,-0.06301989289368742,494286
Japan,12.3,-0.04680776482147694,372499
Japan,12.7,-0.0562303116956194,568002
Japan,13.0,-0.0740319660981098,1241036
Japan,13.3,-0.02959550321274845,1009918
Japan,13.7,-0.022652545484656294,961223
Japan,14.0,-0.036204381489231,719600
Sweden,1.0,0.06272900699281046,75165
Sweden,1.3,-0.046063741528331974,82232
Sweden,1.7,0.06634953216323446,96016
Sweden,2.0,0.0657522827786085,107326
Sweden,2.3,-0.185277763325895,96879
Sweden,2.7,-0.16513950636689767,155253
Sweden,3.0,0.0010851272864719765,154079
Sweden,3.3,0.028461631493199743,182434
Sweden,3.7,-0.0723371772270832,228262
Sweden,4.0,-0.147210327837277,295500
Sweden,4.3,-0.03558392800986079,348888
Sweden,4.7,0.14727264248940658,314206
Sweden,5.0,0.2758934074141737,210462
Sweden,5.3,0.32975757461564215,78119
Sweden,5.7,0.007427549926929206,22808
Sweden,6.0,-0.28539669105441157,34915
Sweden,6.3,-0.09667969530102133,38446
Sweden,6.7,-0.009248144310052766,61575
Sweden,7.0,-0.01630373412314649,109920
Sweden,7.3,-0.013444373654893496,111669
Sweden,7.7,0.0011833871233743918,148312
Sweden,8.0,0.03233568682387375,229220
Sweden,8.3,0.0010369255980697608,262829
Sweden,8.7,-4.067306170238752e-05,280772
Sweden,9.0,-0.07940431748324676,298012
Sweden,9.3,0.010909753027308487,317976
Sweden,9.7,0.00806288663340148,258719
Sweden,10.0,0.010701508854068677,278611
Sweden,10.3,-0.04319644988310269,488692
Sweden,10.7,-0.04568494011854505,449008
Sweden,11.0,0.03102790887103658,524201
Sweden,11.3,0.43120374285698077,490622
Sweden,11.7,0.44134857571471,235173
Sweden,12.0,-0.15801673417809725,383146
Sweden,12.3,-0.20593631422881686,319901
Sweden,12.7,-0.09716012745673153,488287
Sweden,13.0,-0.21429788360555,1218727
Sweden,13.3,-0.1027438289858664,986099
Sweden,13.7,0.5094501998675763,940749
Sweden,14.0,0.5579276272739175,743338
Usa,1.0,0.8503383307796838,364678
Usa,1.3,0.3202630942474637,415471
Usa,1.7,-0.041924200305665925,530157
Usa,2.0,-0.07907551059059875,610462
Usa,2.3,0.029227169466658227,589919
Usa,2.7,0.07470736707722339,866991
Usa,3.0,-0.005052418821650609,845073
Usa,3.3,-0.10870406156183235,1013276
Usa,3.7,0.19628889805951613,1194609
Usa,4.0,0.10125126829322878,1258064
Usa,4.3,-0.04271161628229905,1409745
Usa,4.7,-0.08725570981867932,1527963
Usa,5.0,-0.06944720037043108,1130570
Usa,5.3,-0.09944691672275753,854718
Usa,5.7,0.08393691506969302,703094
Usa,6.0,-0.20968271845696568,551037
Usa,6.3,0.03418650598094704,469792
Usa,6.7,0.2190434556760087,432726
Usa,7.0,-0.043531616461418066,644910
Usa,7.3,-0.07798969012202439,493056
Usa,7.7,0.03381895972772112,599807
Usa,8.0,-0.0006221376255705301,861063
Usa,8.3,-0.017462038543604685,853407
Usa,8.7,0.0139803224992998,956329
Usa,9.0,-0.11369733726663875,1038723
Usa,9.3,0.09555118118364195,1214366
Usa,9.7,0.05118837811189401,1099641
Usa,10.0,-0.038800428017743145,1147954
Usa,10.3,0.0403015519242262,1885867
Usa,10.7,0.057910266018607895,1789177
Usa,11.0,-0.0033138381228433444,2185537
Usa,11.3,0.08619615055748933,2425168
Usa,11.7,-0.03478458904723707,2806325
Usa,12.0,0.31093916501096935,5029971
Usa,12.3,0.04089997410458094,4714247
Usa,12.7,-0.012036221193785617,4917115
Usa,13.0,-0.0005612700272313625,6039161
Usa,13.3,-0.034295795511322565,3396888
Usa,13.7,-0.08562550600141437,3133377
Usa,14.0,-0.3389054245024198,2450793
Ussr,1.0,-0.09235878054247917,186819
Ussr,1.3,-0.09844110445204944,199279
Ussr,1.7,-0.024208190886446202,235016
Ussr,2.0,0.0045949852689701216,326360
